sysTime 	ACTION 	ChannelUsed 	TransJob 	CPU 	RunningJob 	ActionQos 
21290	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	3716.226829519546
21300	5	32.19280948873623	2	2.7755575615628914e-17	0	3716.226829519546
21310	5	16.096404744368108	1	0.10000000000000003	1	3716.226829519546
21320	5	-1.4210854715202004e-14	0	0.20000000000000004	2	3716.226829519546
21330	5	-1.4210854715202004e-14	0	0.20000000000000004	2	3716.226829519546
21340	5	-1.4210854715202004e-14	0	0.20000000000000004	2	3716.226829519546
21350	0	-1.4210854715202004e-14	0	0.20000000000000004	2	3716.226829519546
21360	0	-1.4210854715202004e-14	0	0.10000000000000003	1	1437.3952451491068
21370	0	-1.4210854715202004e-14	0	0.10000000000000003	1	1437.3952451491068
21380	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	7186.976225745533
21390	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	7186.976225745533
21400	5	32.19280948873623	2	2.7755575615628914e-17	0	7186.976225745533
21410	5	16.096404744368108	1	0.10000000000000003	1	7186.976225745533
21420	5	-1.4210854715202004e-14	0	0.20000000000000004	2	7186.976225745533
21430	5	-1.4210854715202004e-14	0	0.20000000000000004	2	7186.976225745533
21440	5	-1.4210854715202004e-14	0	0.10000000000000003	1	718.6976225745534
21450	13	39.45516087506906	3	0.10000000000000003	1	718.6976225745534
21460	13	26.30344058337937	2	0.20000000000000004	2	718.6976225745534
21470	13	-1.4210854715202004e-14	0	0.30000000000000004	3	718.6976225745534
21480	13	-1.4210854715202004e-14	0	0.4	4	718.6976225745534
21490	13	-1.4210854715202004e-14	0	0.4	4	718.6976225745534
21500	0	-1.4210854715202004e-14	0	0.4	4	718.6976225745534
21510	0	-1.4210854715202004e-14	0	0.20000000000000004	2	1391.5260936158872
21520	0	-1.4210854715202004e-14	0	0.10000000000000003	1	1391.526093615887
21530	0	-1.4210854715202004e-14	0	0.10000000000000003	1	1391.526093615887
21540	0	-1.4210854715202004e-14	0	0.10000000000000003	1	1391.526093615887
21550	3	32.19280948873623	2	0.10000000000000003	1	1391.526093615887
21560	3	-1.4210854715202004e-14	0	0.10000000000000003	1	10436.445702119154
21570	3	-1.4210854715202004e-14	0	0.20000000000000004	2	10436.445702119154
21580	3	-1.4210854715202004e-14	0	0.20000000000000004	2	10436.445702119154
21590	3	-1.4210854715202004e-14	0	0.20000000000000004	2	10436.445702119154
21600	0	-1.4210854715202004e-14	0	0.20000000000000004	2	10436.445702119154
21610	0	-1.4210854715202004e-14	0	0.10000000000000003	1	3593.4881128727666
21620	0	-1.4210854715202004e-14	0	0.10000000000000003	1	3593.4881128727666
21630	0	-1.4210854715202004e-14	0	0.10000000000000003	1	3593.4881128727666
21640	0	-1.4210854715202004e-14	0	0.10000000000000003	1	3593.4881128727666
21650	5	32.19280948873623	2	2.7755575615628914e-17	0	5749.580980596426
21660	5	16.096404744368108	1	0.10000000000000003	1	5749.580980596426
21670	5	-1.4210854715202004e-14	0	0.20000000000000004	2	5749.580980596426
21680	5	-1.4210854715202004e-14	0	0.20000000000000004	2	5749.580980596426
21690	5	-1.4210854715202004e-14	0	0.20000000000000004	2	5749.580980596426
21700	16	20.75187496394218	1	0.20000000000000004	2	5749.580980596426
21710	16	20.75187496394218	1	0.20000000000000004	2	5749.580980596426
21720	16	-1.4210854715202004e-14	0	0.30000000000000004	3	5749.580980596426
21730	16	-1.4210854715202004e-14	0	0.10000000000000003	1	148.6490731807818
21740	16	-1.4210854715202004e-14	0	0.10000000000000003	1	148.6490731807818
21750	0	-1.4210854715202004e-14	0	0.10000000000000003	1	148.6490731807818
21760	0	-1.4210854715202004e-14	0	0.10000000000000003	1	148.6490731807818
21770	0	-1.4210854715202004e-14	0	0.10000000000000003	1	148.6490731807818
21780	0	-1.4210854715202004e-14	0	0.10000000000000003	1	148.6490731807818
21790	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	14373.952451491066
21800	5	32.19280948873623	2	2.7755575615628914e-17	0	14373.952451491066
21810	5	16.096404744368108	1	0.10000000000000003	1	14373.952451491066
21820	5	-1.4210854715202004e-14	0	0.20000000000000004	2	14373.952451491066
21830	5	-1.4210854715202004e-14	0	0.20000000000000004	2	14373.952451491066
21840	5	-1.4210854715202004e-14	0	0.20000000000000004	2	14373.952451491066
21850	0	-1.4210854715202004e-14	0	0.20000000000000004	2	14373.952451491066
21860	0	-1.4210854715202004e-14	0	0.10000000000000003	1	1437.3952451491068
21870	0	-1.4210854715202004e-14	0	0.10000000000000003	1	1437.3952451491068
21880	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	7186.976225745533
21890	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	7186.976225745533
21900	5	32.19280948873623	2	2.7755575615628914e-17	0	7186.976225745533
21910	5	16.096404744368108	1	0.10000000000000003	1	7186.976225745533
21920	5	-1.4210854715202004e-14	0	0.20000000000000004	2	7186.976225745533
21930	5	-1.4210854715202004e-14	0	0.20000000000000004	2	7186.976225745533
21940	5	-1.4210854715202004e-14	0	0.20000000000000004	2	7186.976225745533
21950	0	-1.4210854715202004e-14	0	0.20000000000000004	2	7186.976225745533
21960	0	-1.4210854715202004e-14	0	0.10000000000000003	1	1437.3952451491068
21970	0	-1.4210854715202004e-14	0	0.10000000000000003	1	1437.3952451491068
21980	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	7186.976225745533
21990	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	7186.976225745533
22000	5	32.19280948873623	2	2.7755575615628914e-17	0	7186.976225745533
22010	5	16.096404744368108	1	0.10000000000000003	1	7186.976225745533
22020	5	-1.4210854715202004e-14	0	0.20000000000000004	2	7186.976225745533
22030	5	-1.4210854715202004e-14	0	0.20000000000000004	2	7186.976225745533
22040	5	-1.4210854715202004e-14	0	0.20000000000000004	2	7186.976225745533
22050	0	-1.4210854715202004e-14	0	0.20000000000000004	2	7186.976225745533
22060	0	-1.4210854715202004e-14	0	0.20000000000000004	2	7186.976225745533
22070	0	-1.4210854715202004e-14	0	0.20000000000000004	2	7186.976225745533
22080	0	-1.4210854715202004e-14	0	0.10000000000000003	1	7186.976225745533
22090	0	-1.4210854715202004e-14	0	0.10000000000000003	1	7186.976225745533
22100	3	32.19280948873623	2	2.7755575615628914e-17	0	2874.7904902982136
22110	3	-1.4210854715202004e-14	0	0.10000000000000003	1	2874.7904902982136
22120	3	-1.4210854715202004e-14	0	0.20000000000000004	2	2874.7904902982136
22130	3	-1.4210854715202004e-14	0	0.20000000000000004	2	2874.7904902982136
22140	3	-1.4210854715202004e-14	0	0.20000000000000004	2	2874.7904902982136
22150	0	-1.4210854715202004e-14	0	0.20000000000000004	2	2874.7904902982136
22160	0	-1.4210854715202004e-14	0	0.20000000000000004	2	2874.7904902982136
22170	0	-1.4210854715202004e-14	0	0.20000000000000004	2	2874.7904902982136
22180	0	-1.4210854715202004e-14	0	0.10000000000000003	1	4312.1857354473195
22190	0	-1.4210854715202004e-14	0	0.10000000000000003	1	4312.1857354473195
22200	1	20.75187496394218	1	0.10000000000000003	1	4312.1857354473195
22210	1	-1.4210854715202004e-14	0	0.20000000000000004	2	4312.1857354473195
22220	1	-1.4210854715202004e-14	0	0.20000000000000004	2	4312.1857354473195
22230	1	-1.4210854715202004e-14	0	0.20000000000000004	2	4312.1857354473195
22240	1	-1.4210854715202004e-14	0	0.20000000000000004	2	4312.1857354473195
22250	0	-1.4210854715202004e-14	0	0.10000000000000003	1	14373.952451491066
22260	0	-1.4210854715202004e-14	0	0.10000000000000003	1	14373.952451491066
22270	0	-1.4210854715202004e-14	0	0.10000000000000003	1	14373.952451491066
22280	0	-1.4210854715202004e-14	0	0.10000000000000003	1	14373.952451491066
22290	0	-1.4210854715202004e-14	0	0.10000000000000003	1	14373.952451491066
22300	3	32.19280948873623	2	0.10000000000000003	1	14373.952451491066
22310	3	-1.4210854715202004e-14	0	0.10000000000000003	1	11148.680488558637
22320	3	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
22330	3	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
22340	3	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
22350	0	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
22360	0	-1.4210854715202004e-14	0	0.10000000000000003	1	3593.4881128727666
22370	0	-1.4210854715202004e-14	0	0.10000000000000003	1	3593.4881128727666
22380	0	-1.4210854715202004e-14	0	0.10000000000000003	1	3593.4881128727666
22390	0	-1.4210854715202004e-14	0	0.10000000000000003	1	3593.4881128727666
22400	5	32.19280948873623	2	2.7755575615628914e-17	0	5749.580980596426
22410	5	16.096404744368108	1	0.10000000000000003	1	5749.580980596426
22420	5	-1.4210854715202004e-14	0	0.20000000000000004	2	5749.580980596426
22430	5	-1.4210854715202004e-14	0	0.20000000000000004	2	5749.580980596426
22440	5	-1.4210854715202004e-14	0	0.10000000000000003	1	718.6976225745534
22450	0	-1.4210854715202004e-14	0	0.10000000000000003	1	718.6976225745534
22460	0	-1.4210854715202004e-14	0	0.10000000000000003	1	718.6976225745534
22470	0	-1.4210854715202004e-14	0	0.10000000000000003	1	718.6976225745534
22480	0	-1.4210854715202004e-14	0	0.10000000000000003	1	718.6976225745534
22490	0	-1.4210854715202004e-14	0	0.10000000000000003	1	718.6976225745534
22500	26	39.45516087506906	3	0.10000000000000003	1	718.6976225745534
22510	26	26.30344058337937	2	0.10000000000000003	1	10780.4643386183
22520	26	13.151720291689678	1	0.20000000000000004	2	10780.4643386183
22530	26	-1.4210854715202004e-14	0	0.30000000000000004	3	10780.4643386183
22540	26	-1.4210854715202004e-14	0	0.10000000000000003	1	347.8815234039718
22550	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	417.4578280847661
22560	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	417.4578280847661
22570	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	417.4578280847661
22580	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	417.4578280847661
22590	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	417.4578280847661
22600	5	32.19280948873623	2	2.7755575615628914e-17	0	417.4578280847661
22610	5	16.096404744368108	1	0.10000000000000003	1	417.4578280847661
22620	5	-1.4210854715202004e-14	0	0.20000000000000004	2	417.4578280847661
22630	5	-1.4210854715202004e-14	0	0.20000000000000004	2	417.4578280847661
22640	5	-1.4210854715202004e-14	0	0.20000000000000004	2	417.4578280847661
22650	0	-1.4210854715202004e-14	0	0.20000000000000004	2	417.4578280847661
22660	0	-1.4210854715202004e-14	0	0.20000000000000004	2	417.4578280847661
22670	0	-1.4210854715202004e-14	0	0.20000000000000004	2	417.4578280847661
22680	0	-1.4210854715202004e-14	0	0.10000000000000003	1	2156.09286772366
22690	0	-1.4210854715202004e-14	0	0.10000000000000003	1	2156.09286772366
22700	1	20.75187496394218	1	0.10000000000000003	1	2156.09286772366
22710	1	-1.4210854715202004e-14	0	0.10000000000000003	1	10780.4643386183
22720	1	-1.4210854715202004e-14	0	0.10000000000000003	1	10780.4643386183
22730	1	-1.4210854715202004e-14	0	0.10000000000000003	1	10780.4643386183
22740	1	-1.4210854715202004e-14	0	0.10000000000000003	1	10780.4643386183
22750	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	3716.226829519546
22760	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	3716.226829519546
22770	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	3716.226829519546
22780	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	3716.226829519546
22790	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	3716.226829519546
22800	5	32.19280948873623	2	2.7755575615628914e-17	0	3716.226829519546
22810	5	16.096404744368108	1	0.10000000000000003	1	3716.226829519546
22820	5	-1.4210854715202004e-14	0	0.20000000000000004	2	3716.226829519546
22830	5	-1.4210854715202004e-14	0	0.20000000000000004	2	3716.226829519546
22840	5	-1.4210854715202004e-14	0	0.20000000000000004	2	3716.226829519546
22850	0	-1.4210854715202004e-14	0	0.20000000000000004	2	3716.226829519546
22860	0	-1.4210854715202004e-14	0	0.20000000000000004	2	3716.226829519546
22870	0	-1.4210854715202004e-14	0	0.20000000000000004	2	3716.226829519546
22880	0	-1.4210854715202004e-14	0	0.20000000000000004	2	3716.226829519546
22890	0	-1.4210854715202004e-14	0	0.20000000000000004	2	3716.226829519546
22900	1	20.75187496394218	1	0.10000000000000003	1	2874.7904902982136
22910	1	-1.4210854715202004e-14	0	0.10000000000000003	1	10780.4643386183
22920	1	-1.4210854715202004e-14	0	0.10000000000000003	1	10780.4643386183
22930	1	-1.4210854715202004e-14	0	0.10000000000000003	1	10780.4643386183
22940	1	-1.4210854715202004e-14	0	0.10000000000000003	1	10780.4643386183
22950	0	-1.4210854715202004e-14	0	0.10000000000000003	1	10780.4643386183
22960	0	-1.4210854715202004e-14	0	0.10000000000000003	1	10780.4643386183
22970	0	-1.4210854715202004e-14	0	0.10000000000000003	1	10780.4643386183
22980	0	-1.4210854715202004e-14	0	0.10000000000000003	1	10780.4643386183
22990	0	-1.4210854715202004e-14	0	0.10000000000000003	1	10780.4643386183
23000	3	32.19280948873623	2	0.10000000000000003	1	10780.4643386183
23010	3	-1.4210854715202004e-14	0	0.10000000000000003	1	11148.680488558637
23020	3	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
23030	3	-1.4210854715202004e-14	0	0.10000000000000003	1	1437.3952451491066
23040	3	-1.4210854715202004e-14	0	0.10000000000000003	1	1437.3952451491066
23050	0	-1.4210854715202004e-14	0	0.10000000000000003	1	1437.3952451491066
23060	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	3593.4881128727666
23070	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	3593.4881128727666
23080	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	3593.4881128727666
23090	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	3593.4881128727666
23100	5	32.19280948873623	2	2.7755575615628914e-17	0	3593.4881128727666
23110	5	16.096404744368108	1	0.10000000000000003	1	3593.4881128727666
23120	5	-1.4210854715202004e-14	0	0.20000000000000004	2	3593.4881128727666
23130	5	-1.4210854715202004e-14	0	0.20000000000000004	2	3593.4881128727666
23140	5	-1.4210854715202004e-14	0	0.20000000000000004	2	3593.4881128727666
23150	0	-1.4210854715202004e-14	0	0.20000000000000004	2	3593.4881128727666
23160	0	-1.4210854715202004e-14	0	0.20000000000000004	2	3593.4881128727666
23170	0	-1.4210854715202004e-14	0	0.20000000000000004	2	3593.4881128727666
23180	0	-1.4210854715202004e-14	0	0.20000000000000004	2	3593.4881128727666
23190	0	-1.4210854715202004e-14	0	0.20000000000000004	2	3593.4881128727666
23200	1	20.75187496394218	1	0.10000000000000003	1	2874.7904902982136
23210	1	-1.4210854715202004e-14	0	0.10000000000000003	1	10780.4643386183
23220	1	-1.4210854715202004e-14	0	0.10000000000000003	1	10780.4643386183
23230	1	-1.4210854715202004e-14	0	0.10000000000000003	1	10780.4643386183
23240	1	-1.4210854715202004e-14	0	0.10000000000000003	1	10780.4643386183
23250	0	-1.4210854715202004e-14	0	0.10000000000000003	1	10780.4643386183
23260	0	-1.4210854715202004e-14	0	0.10000000000000003	1	10780.4643386183
23270	0	-1.4210854715202004e-14	0	0.10000000000000003	1	10780.4643386183
23280	0	-1.4210854715202004e-14	0	0.10000000000000003	1	10780.4643386183
23290	0	-1.4210854715202004e-14	0	0.10000000000000003	1	10780.4643386183
23300	1	20.75187496394218	1	0.10000000000000003	1	10780.4643386183
23310	1	-1.4210854715202004e-14	0	0.20000000000000004	2	10780.4643386183
23320	1	-1.4210854715202004e-14	0	0.20000000000000004	2	10780.4643386183
23330	1	-1.4210854715202004e-14	0	0.20000000000000004	2	10780.4643386183
23340	1	-1.4210854715202004e-14	0	0.10000000000000003	1	14864.907318078183
23350	0	-1.4210854715202004e-14	0	0.10000000000000003	1	14864.907318078183
23360	0	-1.4210854715202004e-14	0	0.10000000000000003	1	14864.907318078183
23370	0	-1.4210854715202004e-14	0	0.10000000000000003	1	14864.907318078183
23380	0	-1.4210854715202004e-14	0	0.10000000000000003	1	14864.907318078183
23390	0	-1.4210854715202004e-14	0	0.10000000000000003	1	14864.907318078183
23400	25	39.45516087506906	3	0.10000000000000003	1	14864.907318078183
23410	25	26.30344058337937	2	0.20000000000000004	2	14864.907318078183
23420	25	13.151720291689678	1	0.30000000000000004	3	14864.907318078183
23430	25	-1.4210854715202004e-14	0	0.4	4	14864.907318078183
23440	25	-1.4210854715202004e-14	0	0.30000000000000004	3	14864.907318078183
23450	0	-1.4210854715202004e-14	0	0.20000000000000004	2	417.4578280847661
23460	0	-1.4210854715202004e-14	0	0.20000000000000004	2	417.4578280847661
23470	0	-1.4210854715202004e-14	0	0.10000000000000003	1	1391.5260936158872
23480	0	-1.4210854715202004e-14	0	0.10000000000000003	1	1391.5260936158872
23490	0	-1.4210854715202004e-14	0	0.10000000000000003	1	1391.5260936158872
23500	1	20.75187496394218	1	0.10000000000000003	1	1391.5260936158872
23510	1	-1.4210854715202004e-14	0	0.20000000000000004	2	1391.5260936158872
23520	1	-1.4210854715202004e-14	0	0.20000000000000004	2	1391.5260936158872
23530	1	-1.4210854715202004e-14	0	0.20000000000000004	2	1391.5260936158872
23540	1	-1.4210854715202004e-14	0	0.10000000000000003	1	13915.260936158873
23550	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	3716.226829519546
23560	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	3716.226829519546
23570	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	3716.226829519546
23580	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	3716.226829519546
23590	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	3716.226829519546
23600	5	32.19280948873623	2	2.7755575615628914e-17	0	3716.226829519546
23610	5	16.096404744368108	1	0.10000000000000003	1	3716.226829519546
23620	5	-1.4210854715202004e-14	0	0.20000000000000004	2	3716.226829519546
23630	5	-1.4210854715202004e-14	0	0.20000000000000004	2	3716.226829519546
23640	5	-1.4210854715202004e-14	0	0.10000000000000003	1	718.6976225745534
23650	0	-1.4210854715202004e-14	0	0.10000000000000003	1	718.6976225745534
23660	0	-1.4210854715202004e-14	0	0.10000000000000003	1	718.6976225745534
23670	0	-1.4210854715202004e-14	0	0.10000000000000003	1	718.6976225745534
23680	0	-1.4210854715202004e-14	0	0.10000000000000003	1	718.6976225745534
23690	0	-1.4210854715202004e-14	0	0.10000000000000003	1	718.6976225745534
23700	25	39.45516087506906	3	0.10000000000000003	1	718.6976225745534
23710	25	26.30344058337937	2	0.20000000000000004	2	718.6976225745534
23720	25	13.151720291689678	1	0.30000000000000004	3	718.6976225745534
23730	25	-1.4210854715202004e-14	0	0.4	4	718.6976225745534
23740	25	-1.4210854715202004e-14	0	0.30000000000000004	3	14373.952451491066
23750	0	-1.4210854715202004e-14	0	0.30000000000000004	3	14373.952451491066
23760	0	-1.4210854715202004e-14	0	0.20000000000000004	2	556.6104374463548
23770	0	-1.4210854715202004e-14	0	0.10000000000000003	1	1391.5260936158872
23780	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	6957.6304680794365
23790	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	6957.6304680794365
23800	5	32.19280948873623	2	2.7755575615628914e-17	0	6957.6304680794365
23810	5	16.096404744368108	1	0.10000000000000003	1	6957.6304680794365
23820	5	-1.4210854715202004e-14	0	0.20000000000000004	2	6957.6304680794365
23830	5	-1.4210854715202004e-14	0	0.20000000000000004	2	6957.6304680794365
23840	5	-1.4210854715202004e-14	0	0.10000000000000003	1	718.6976225745534
23850	0	-1.4210854715202004e-14	0	0.10000000000000003	1	718.6976225745534
23860	0	-1.4210854715202004e-14	0	0.10000000000000003	1	718.6976225745534
23870	0	-1.4210854715202004e-14	0	0.10000000000000003	1	718.6976225745534
23880	0	-1.4210854715202004e-14	0	0.10000000000000003	1	718.6976225745534
23890	0	-1.4210854715202004e-14	0	0.10000000000000003	1	718.6976225745534
23900	1	20.75187496394218	1	0.10000000000000003	1	718.6976225745534
23910	1	-1.4210854715202004e-14	0	0.20000000000000004	2	718.6976225745534
23920	1	-1.4210854715202004e-14	0	0.20000000000000004	2	718.6976225745534
23930	1	-1.4210854715202004e-14	0	0.20000000000000004	2	718.6976225745534
23940	1	-1.4210854715202004e-14	0	0.10000000000000003	1	14373.952451491066
23950	0	-1.4210854715202004e-14	0	0.10000000000000003	1	14373.952451491066
23960	0	-1.4210854715202004e-14	0	0.10000000000000003	1	14373.952451491066
23970	0	-1.4210854715202004e-14	0	0.10000000000000003	1	14373.952451491066
23980	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	7432.453659039092
23990	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	7432.453659039092
24000	5	32.19280948873623	2	2.7755575615628914e-17	0	7432.453659039092
24010	5	16.096404744368108	1	0.10000000000000003	1	7432.453659039092
24020	5	-1.4210854715202004e-14	0	0.20000000000000004	2	7432.453659039092
24030	5	-1.4210854715202004e-14	0	0.20000000000000004	2	7432.453659039092
24040	5	-1.4210854715202004e-14	0	0.20000000000000004	2	7432.453659039092
24050	0	-1.4210854715202004e-14	0	0.10000000000000003	1	3593.4881128727666
24060	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	1437.3952451491068
24070	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	1437.3952451491068
24080	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	1437.3952451491068
24090	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	1437.3952451491068
24100	5	32.19280948873623	2	2.7755575615628914e-17	0	1437.3952451491068
24110	5	16.096404744368108	1	0.10000000000000003	1	1437.3952451491068
24120	5	-1.4210854715202004e-14	0	0.20000000000000004	2	1437.3952451491068
24130	5	-1.4210854715202004e-14	0	0.20000000000000004	2	1437.3952451491068
24140	5	-1.4210854715202004e-14	0	0.20000000000000004	2	1437.3952451491068
24150	13	39.45516087506906	3	0.20000000000000004	2	1437.3952451491068
24160	13	26.30344058337937	2	0.20000000000000004	2	1437.3952451491068
24170	13	-1.4210854715202004e-14	0	0.30000000000000004	3	1437.3952451491068
24180	13	-1.4210854715202004e-14	0	0.4	4	1437.3952451491068
24190	13	-1.4210854715202004e-14	0	0.4	4	1437.3952451491068
24200	0	-1.4210854715202004e-14	0	0.20000000000000004	2	695.7630468079435
24210	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	1391.5260936158872
24220	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	1391.5260936158872
24230	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	1391.5260936158872
24240	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	1391.5260936158872
24250	5	32.19280948873623	2	2.7755575615628914e-17	0	1391.5260936158872
24260	5	16.096404744368108	1	0.10000000000000003	1	1391.5260936158872
24270	5	-1.4210854715202004e-14	0	0.20000000000000004	2	1391.5260936158872
24280	5	-1.4210854715202004e-14	0	0.20000000000000004	2	1391.5260936158872
24290	5	-1.4210854715202004e-14	0	0.10000000000000003	1	718.6976225745534
24300	0	-1.4210854715202004e-14	0	0.10000000000000003	1	718.6976225745534
24310	0	-1.4210854715202004e-14	0	0.10000000000000003	1	718.6976225745534
24320	0	-1.4210854715202004e-14	0	0.10000000000000003	1	718.6976225745534
24330	0	-1.4210854715202004e-14	0	0.10000000000000003	1	718.6976225745534
24340	0	-1.4210854715202004e-14	0	0.10000000000000003	1	718.6976225745534
24350	3	32.19280948873623	2	0.10000000000000003	1	718.6976225745534
24360	3	-1.4210854715202004e-14	0	0.10000000000000003	1	10780.4643386183
24370	3	-1.4210854715202004e-14	0	0.20000000000000004	2	10780.4643386183
24380	3	-1.4210854715202004e-14	0	0.20000000000000004	2	10780.4643386183
24390	3	-1.4210854715202004e-14	0	0.20000000000000004	2	10780.4643386183
24400	8	20.75187496394218	1	0.20000000000000004	2	10780.4643386183
24410	8	20.75187496394218	1	0.20000000000000004	2	10780.4643386183
24420	8	-1.4210854715202004e-14	0	0.30000000000000004	3	10780.4643386183
24430	8	-1.4210854715202004e-14	0	0.20000000000000004	2	4312.1857354473195
24440	8	-1.4210854715202004e-14	0	0.10000000000000003	1	371.6226829519546
24450	1	20.75187496394218	1	0.10000000000000003	1	371.6226829519546
24460	1	-1.4210854715202004e-14	0	0.20000000000000004	2	371.6226829519546
24470	1	-1.4210854715202004e-14	0	0.20000000000000004	2	371.6226829519546
24480	1	-1.4210854715202004e-14	0	0.20000000000000004	2	371.6226829519546
24490	1	-1.4210854715202004e-14	0	0.20000000000000004	2	371.6226829519546
24500	0	-1.4210854715202004e-14	0	0.10000000000000003	1	14373.952451491066
24510	0	-1.4210854715202004e-14	0	0.10000000000000003	1	14373.952451491066
24520	0	-1.4210854715202004e-14	0	0.10000000000000003	1	14373.952451491066
24530	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	7432.453659039092
24540	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	7432.453659039092
24550	5	32.19280948873623	2	2.7755575615628914e-17	0	7432.453659039092
24560	5	16.096404744368108	1	0.10000000000000003	1	7432.453659039092
24570	5	-1.4210854715202004e-14	0	0.20000000000000004	2	7432.453659039092
24580	5	-1.4210854715202004e-14	0	0.20000000000000004	2	7432.453659039092
24590	5	-1.4210854715202004e-14	0	0.20000000000000004	2	7432.453659039092
24600	0	-1.4210854715202004e-14	0	0.20000000000000004	2	7432.453659039092
24610	0	-1.4210854715202004e-14	0	0.20000000000000004	2	7432.453659039092
24620	0	-1.4210854715202004e-14	0	0.20000000000000004	2	7432.453659039092
24630	0	-1.4210854715202004e-14	0	0.20000000000000004	2	7432.453659039092
24640	0	-1.4210854715202004e-14	0	0.20000000000000004	2	7432.453659039092
24650	1	20.75187496394218	1	0.10000000000000003	1	2874.7904902982136
24660	1	-1.4210854715202004e-14	0	0.20000000000000004	2	2874.7904902982136
24670	1	-1.4210854715202004e-14	0	0.20000000000000004	2	2874.7904902982136
24680	1	-1.4210854715202004e-14	0	0.20000000000000004	2	2874.7904902982136
24690	1	-1.4210854715202004e-14	0	0.10000000000000003	1	14373.952451491066
24700	0	-1.4210854715202004e-14	0	0.10000000000000003	1	14373.952451491066
24710	0	-1.4210854715202004e-14	0	0.10000000000000003	1	14373.952451491066
24720	0	-1.4210854715202004e-14	0	0.10000000000000003	1	14373.952451491066
24730	0	-1.4210854715202004e-14	0	0.10000000000000003	1	14373.952451491066
24740	0	-1.4210854715202004e-14	0	0.10000000000000003	1	14373.952451491066
24750	1	20.75187496394218	1	0.10000000000000003	1	14373.952451491066
24760	1	-1.4210854715202004e-14	0	0.20000000000000004	2	14373.952451491066
24770	1	-1.4210854715202004e-14	0	0.20000000000000004	2	14373.952451491066
24780	1	-1.4210854715202004e-14	0	0.20000000000000004	2	14373.952451491066
24790	1	-1.4210854715202004e-14	0	0.10000000000000003	1	14864.907318078183
24800	0	-1.4210854715202004e-14	0	0.10000000000000003	1	14864.907318078183
24810	0	-1.4210854715202004e-14	0	0.10000000000000003	1	14864.907318078183
24820	0	-1.4210854715202004e-14	0	0.10000000000000003	1	14864.907318078183
24830	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	7432.453659039092
24840	0	-1.4210854715202004e-14	0	2.7755575615628914e-17	0	7432.453659039092
24850	5	32.19280948873623	2	2.7755575615628914e-17	0	7432.453659039092
24860	5	16.096404744368108	1	0.10000000000000003	1	7432.453659039092
24870	5	-1.4210854715202004e-14	0	0.20000000000000004	2	7432.453659039092
24880	5	-1.4210854715202004e-14	0	0.20000000000000004	2	7432.453659039092
